hotel_name,url,locality,timestamp,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
Drury Inn & Suites Indianapolis Northeast,http://www.tripadvisor.com/Hotel_Review-g37209-d1206274-Reviews-Drury_Inn_Suites_Indianapolis_Northeast-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.165303,672 ,,2019/04/02,2019/04/04,CHF 140,Hotels.com,9,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Indianapolis-Keystone,http://www.tripadvisor.com/Hotel_Review-g37209-d12875586-Reviews-Hampton_Inn_Suites_Indianapolis_Keystone-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.166073,128 ,,2019/04/02,2019/04/04,CHF 129,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn & Suites Indianapolis-Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d1201174-Reviews-Hampton_Inn_Suites_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.166923,722 ,,2019/04/02,2019/04/04,CHF 167,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Hotel & Suites Indianapolis W - Airport Area,http://www.tripadvisor.com/Hotel_Review-g37209-d91435-Reviews-Holiday_Inn_Express_Hotel_Suites_Indianapolis_W_Airport_Area-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.167710,356 ,,2019/04/02,2019/04/04,CHF 181,Booking.com,10,"Free Wifi,Free parking,Visit hotel website"
Home2 Suites by Hilton Indianapolis South Greenwood,http://www.tripadvisor.com/Hotel_Review-g37209-d13201357-Reviews-Home2_Suites_by_Hilton_Indianapolis_South_Greenwood-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.168568,106 ,,2019/04/02,2019/04/04,CHF 128,Booking.com,8,"Free Wifi,Free parking,Visit hotel website"
Hilton Garden Inn Indianapolis South/Greenwood,http://www.tripadvisor.com/Hotel_Review-g37209-d1456709-Reviews-Hilton_Garden_Inn_Indianapolis_South_Greenwood-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.169803,723 ,,2019/04/02,2019/04/04,CHF 124,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Staybridge Suites Indianapolis - City Centre,http://www.tripadvisor.com/Hotel_Review-g37209-d674056-Reviews-Staybridge_Suites_Indianapolis_City_Centre-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.170899,257 ,,2019/04/02,2019/04/04,CHF 295,Agoda.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Fairfield Inn & Suites Indianapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g37209-d1514254-Reviews-Fairfield_Inn_Suites_Indianapolis_Downtown-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.171804,602 ,,2019/04/02,2019/04/04,CHF 284,Hotels.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Comfort Inn South,http://www.tripadvisor.com/Hotel_Review-g37209-d88140-Reviews-Comfort_Inn_South-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.172546,326 ,,2019/04/02,2019/04/04,CHF 80,Booking.com,10,"Free Wifi,Free parking"
Indianapolis Marriott East,http://www.tripadvisor.com/Hotel_Review-g37209-d88171-Reviews-Indianapolis_Marriott_East-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.173238,2072 ,,2019/04/02,2019/04/04,CHF 161,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Hampton Inn Indianapolis Northwest - Park 100,http://www.tripadvisor.com/Hotel_Review-g37209-d1236866-Reviews-Hampton_Inn_Indianapolis_Northwest_Park_100-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.173920,812 ,,2019/04/02,2019/04/04,CHF 111,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Courtyard Indianapolis Downtown,http://www.tripadvisor.com/Hotel_Review-g37209-d1592809-Reviews-Courtyard_Indianapolis_Downtown-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.174773,482 ,,2019/04/02,2019/04/04,CHF 309,Courtyard,11,"Free Wifi,Restaurant,Visit hotel website"
Hilton Garden Inn Indianapolis Airport,http://www.tripadvisor.com/Hotel_Review-g37209-d1235801-Reviews-Hilton_Garden_Inn_Indianapolis_Airport-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.176085,906 ,,2019/04/02,2019/04/04,CHF 177,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Candlewood Suites Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d1239568-Reviews-Candlewood_Suites_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.177255,165 ,,2019/04/02,2019/04/04,CHF 94,ebookers.ch,10,"Free Wifi,Free parking,Visit hotel website"
Hyatt Place Indianapolis/Keystone,http://www.tripadvisor.com/Hotel_Review-g37209-d91551-Reviews-Hyatt_Place_Indianapolis_Keystone-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.177981,628 ,,2019/04/02,2019/04/04,CHF 142,Booking.com,10,"Free Wifi,Free parking"
Homewood Suites by Hilton Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d634658-Reviews-Homewood_Suites_by_Hilton_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.178723,496 ,,2019/04/02,2019/04/04,CHF 116,Booking.com,11,"Free Wifi,Breakfast included,Visit hotel website"
Hampton Inn Indianapolis-South,http://www.tripadvisor.com/Hotel_Review-g37209-d91457-Reviews-Hampton_Inn_Indianapolis_South-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.179479,615 ,,2019/04/02,2019/04/04,CHF 120,Booking.com,12,"Free Wifi,Free parking,Visit hotel website"
Hotel Broad Ripple,http://www.tripadvisor.com/Hotel_Review-g37209-d6620712-Reviews-Hotel_Broad_Ripple-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.180175,73 ,,2019/04/02,2019/04/04,CHF 180,Hotels.com,5,"Free Wifi,Free parking,Visit hotel website"
Residence Inn Indianapolis Northwest,http://www.tripadvisor.com/Hotel_Review-g37209-d278567-Reviews-Residence_Inn_Indianapolis_Northwest-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.180986,213 ,,2019/04/02,2019/04/04,CHF 214,Booking.com,11,"Free Wifi,Free parking,Visit hotel website"
Old Northside Bed and Breakfast Inn,http://www.tripadvisor.com/Hotel_Review-g37209-d76305-Reviews-Old_Northside_Bed_and_Breakfast_Inn-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.181705,221 ,,2019/04/02,2019/04/04,CHF 135,Booking.com,8,"Free Wifi,Free parking"
Conrad Indianapolis,http://www.tripadvisor.com/Hotel_Review-g37209-d576787-Reviews-Conrad_Indianapolis-Indianapolis_Indiana.html,Indianapolis,2019-03-20 16:50:11.182456,1700 ,,2019/04/02,2019/04/04,CHF 446,Hotels.com,11,"Free Wifi,Pool,Visit hotel website"
